pago_id,metodo_pago,total,descuento,copago,fecha_pago,estado_pago
7844,Transferencia,355.31,205.69,18.16,2025-03-02,Pendiente
7845,Tarjeta,1247.73,271.75,73.78,2024-06-28,Pagado
7846,Tarjeta,543.78,64.34,30.75,2024-05-30,Anulado
7847,Efectivo,762.99,299.21,59.86,2023-07-22,Anulado
7848,Seguro,567.5,141.94,39.89,2023-12-17,Pendiente
7849,Tarjeta,879.08,288.78,95.5,2024-02-23,Anulado
7850,Efectivo,421.65,70.81,7.29,2024-04-09,Anulado
7851,Transferencia,546.62,70.94,45.36,2023-12-04,Anulado
7852,Efectivo,1426.24,121.86,72.71,2023-05-29,Pendiente
7853,Seguro,838.99,284.56,55.8,2025-03-27,Pagado
7854,Tarjeta,359.55,214.1,67.9,2024-02-22,Anulado
7855,Transferencia,453.73,236.71,66.77,2024-07-12,Pendiente
7856,Transferencia,811.62,235.55,39.51,2024-10-13,Anulado
7857,Transferencia,486.76,98.57,69.96,2024-04-02,Pagado
7858,Efectivo,962.52,139.04,62.06,2024-09-03,Anulado
7859,Efectivo,422.25,113.83,5.55,2023-12-20,Pagado
7860,Tarjeta,344.32,173.8,26.98,2024-02-17,Anulado
7861,Tarjeta,688.98,235.73,66.31,2023-05-27,Pagado
7862,Tarjeta,356.76,180.32,32.26,2023-05-14,Pendiente
7863,Tarjeta,1349.67,217.32,77.83,2024-11-14,Pagado
7864,Seguro,300.55,289.15,82.41,2024-12-24,Pendiente
7865,Seguro,975.89,200.16,6.03,2023-10-17,Anulado
7866,Seguro,864.37,72.36,61.15,2024-11-28,Anulado
7867,Tarjeta,420.22,167.79,16.09,2024-04-14,Anulado
7868,Seguro,548.31,284.16,21.21,2023-09-06,Pagado
7869,Efectivo,1153.11,234.95,58.22,2024-12-23,Pagado
7870,Tarjeta,799.65,205.22,82.31,2024-02-23,Anulado
7871,Tarjeta,1330.86,217.01,1.32,2023-12-19,Pagado
7872,Transferencia,821.72,281.8,33.97,2024-07-01,Pendiente
7873,Efectivo,617.25,35.69,9.39,2024-02-28,Pagado
7874,Transferencia,651.04,138.18,50.22,2025-01-25,Pendiente
7875,Seguro,283.51,140.84,93.84,2024-06-27,Pendiente
7876,Tarjeta,1028.63,262.66,17.72,2023-09-17,Pagado
7877,Efectivo,1439.65,91.51,87.17,2024-12-07,Pendiente
7878,Transferencia,170.76,253.76,26.85,2025-02-14,Anulado
7879,Seguro,547.28,195.06,6.97,2023-08-08,Pendiente
7880,Seguro,1136.91,73.23,26.16,2025-02-13,Pendiente
7881,Transferencia,533.78,0.99,12.51,2023-05-15,Pagado
7882,Tarjeta,156.42,185.12,68.67,2024-01-13,Anulado
7883,Transferencia,861.77,61.34,12.81,2023-12-03,Pagado
7884,Transferencia,1320.2,73.51,55.37,2024-12-20,Anulado
7885,Tarjeta,84.51,169.76,15.2,2023-10-29,Pagado
7886,Tarjeta,1082.76,49.48,95.45,2024-05-16,Pendiente
7887,Efectivo,1223.65,128.02,91.56,2023-09-03,Anulado
7888,Seguro,116.16,239.62,81.74,2025-05-08,Pendiente
7889,Tarjeta,1060.27,47.67,16.46,2024-03-16,Anulado
7890,Seguro,700.13,18.11,93.03,2024-01-01,Anulado
7891,Efectivo,917.59,296.53,48.09,2024-11-19,Pagado
7892,Transferencia,1051.67,88.09,65.86,2024-08-23,Pagado
7893,Transferencia,1015.31,179.31,59.12,2023-10-08,Anulado
7894,Efectivo,254.62,65.22,33.24,2023-05-27,Pagado
7895,Efectivo,221.34,101.43,25.25,2023-11-13,Pagado
7896,Seguro,1106.85,116.65,58.15,2024-05-20,Pendiente
7897,Efectivo,667.98,190.4,91.57,2023-05-24,Pendiente
7898,Transferencia,83.16,188.95,26.79,2024-06-10,Pagado
7899,Tarjeta,223.31,185.87,26.04,2025-04-19,Pendiente
7900,Seguro,311.79,266.92,34.7,2023-10-14,Pendiente
7901,Tarjeta,285.95,118.99,96.91,2024-12-03,Anulado
7902,Transferencia,1324.88,105.54,0.08,2024-02-16,Pendiente
7903,Transferencia,1207.76,4.12,96.7,2024-02-16,Pagado
7904,Seguro,127.98,47.69,98.53,2024-05-02,Anulado
7905,Transferencia,1183.48,172.98,96.09,2023-08-22,Anulado
7906,Tarjeta,1200.31,247.91,63.43,2023-06-12,Anulado
7907,Seguro,1320.91,151.63,52.84,2024-02-14,Pagado
7908,Efectivo,629.88,203.52,94.06,2024-04-26,Anulado
7909,Tarjeta,818.84,85.53,31.16,2023-05-13,Pagado
7910,Efectivo,505.32,198.07,74.68,2025-02-15,Pendiente
7911,Efectivo,1425.41,260.44,76.54,2024-09-22,Pendiente
7912,Tarjeta,996.28,5.36,63.8,2023-07-31,Pendiente
7913,Transferencia,1072.9,268.83,4.51,2024-01-01,Anulado
7914,Transferencia,126.77,194.95,29.38,2025-01-15,Pagado
7915,Seguro,876.68,298.73,60.21,2024-03-07,Pendiente
7916,Seguro,1114.57,153.78,8.33,2024-12-17,Pendiente
7917,Transferencia,899.26,281.5,77.23,2024-01-11,Pagado
7918,Transferencia,1303.21,51.2,82.42,2023-11-30,Anulado
7919,Seguro,807.93,189.89,30.83,2023-10-20,Pendiente
7920,Seguro,1453.36,78.08,67.99,2025-04-16,Anulado
7921,Seguro,757.54,172.92,34.93,2025-05-02,Pagado
7922,Transferencia,1062.29,120.17,58.88,2024-08-25,Pagado
7923,Tarjeta,907.72,280.5,19.95,2023-09-28,Anulado
7924,Efectivo,961.4,119.39,52.35,2024-06-26,Anulado
7925,Efectivo,496.82,143.31,40.38,2024-03-03,Pagado
7926,Tarjeta,66.63,186.93,97.77,2024-11-08,Anulado
7927,Transferencia,732.87,192.34,10.01,2024-02-23,Pagado
7928,Transferencia,998.98,243.11,18.6,2024-08-28,Anulado
7929,Transferencia,250.95,263.82,99.99,2025-03-20,Pendiente
7930,Seguro,453.34,130.03,24.2,2025-03-16,Pendiente
7931,Transferencia,1380.57,220.5,76.33,2023-06-16,Pendiente
7932,Transferencia,1249.61,61.79,44.33,2023-07-18,Pendiente
7933,Transferencia,393.0,20.42,98.33,2024-03-20,Pagado
7934,Efectivo,1438.19,241.54,36.91,2024-05-19,Pendiente
7935,Tarjeta,500.53,271.67,11.77,2024-08-25,Anulado
7936,Seguro,486.17,164.29,31.45,2023-08-17,Anulado
7937,Tarjeta,445.68,221.88,17.33,2023-06-11,Pagado
7938,Efectivo,227.71,24.57,16.55,2025-04-25,Anulado
7939,Tarjeta,1055.76,235.48,57.16,2024-04-03,Pagado
7940,Transferencia,161.02,25.45,74.15,2024-01-14,Pagado
7941,Efectivo,988.08,243.67,46.74,2024-02-02,Anulado
7942,Efectivo,1493.11,205.96,56.87,2025-03-18,Pagado
7943,Transferencia,1334.87,56.65,50.06,2024-02-27,Pagado
7944,Efectivo,300.58,96.63,69.35,2023-11-05,Pagado
7945,Transferencia,1290.97,143.35,0.87,2024-03-18,Pagado
7946,Seguro,112.64,54.13,51.74,2023-10-23,Pendiente
7947,Seguro,440.38,57.92,69.39,2023-09-25,Pagado
7948,Transferencia,448.04,203.06,67.89,2024-05-12,Pagado
7949,Tarjeta,609.95,263.38,62.93,2023-05-26,Anulado
7950,Transferencia,627.8,130.91,62.59,2025-02-10,Pagado
7951,Seguro,1173.9,52.28,45.91,2024-07-05,Pagado
7952,Tarjeta,1066.15,216.05,52.32,2024-02-15,Pendiente
7953,Efectivo,787.72,123.07,69.23,2023-11-14,Pagado
7954,Transferencia,1144.61,82.99,23.06,2024-11-11,Pendiente
7955,Transferencia,1317.49,14.04,17.24,2024-01-19,Anulado
7956,Efectivo,1047.9,286.32,71.93,2024-06-19,Pendiente
7957,Seguro,1065.66,178.55,4.59,2024-06-23,Pagado
7958,Transferencia,453.83,280.01,15.36,2024-01-17,Anulado
7959,Tarjeta,658.85,39.56,37.85,2024-02-04,Anulado
7960,Transferencia,946.03,88.82,68.47,2023-09-05,Anulado
7961,Transferencia,1221.06,137.34,5.52,2024-05-21,Pendiente
7962,Seguro,523.09,103.86,89.57,2024-08-19,Anulado
7963,Tarjeta,631.16,191.4,83.65,2023-06-12,Pendiente
7964,Efectivo,1349.05,231.08,86.41,2025-03-07,Pagado
7965,Tarjeta,66.5,204.9,1.38,2024-02-28,Anulado
7966,Tarjeta,911.41,160.9,42.12,2024-01-24,Pendiente
7967,Tarjeta,957.51,126.58,63.15,2024-08-08,Pagado
7968,Efectivo,933.95,44.77,95.26,2025-01-02,Pagado
7969,Tarjeta,795.33,31.05,62.34,2024-08-13,Pagado
7970,Transferencia,1238.41,245.78,77.36,2024-04-17,Pagado
7971,Tarjeta,380.09,148.47,22.55,2024-09-27,Pendiente
7972,Tarjeta,438.49,269.58,88.09,2024-03-23,Pagado
7973,Tarjeta,856.48,280.24,66.75,2023-06-29,Pendiente
7974,Transferencia,835.82,200.81,99.08,2024-05-02,Pagado
7975,Tarjeta,1044.36,57.47,17.65,2024-11-13,Anulado
7976,Transferencia,666.21,257.34,39.52,2024-09-10,Anulado
7977,Seguro,167.57,152.49,9.38,2025-03-23,Anulado
7978,Seguro,335.37,281.01,90.7,2024-09-04,Pagado
7979,Tarjeta,696.83,225.82,31.8,2024-05-23,Anulado
7980,Tarjeta,167.0,77.99,66.2,2023-06-02,Pendiente
7981,Transferencia,697.57,46.3,2.79,2025-03-04,Pagado
7982,Transferencia,1486.27,272.44,91.84,2023-10-07,Anulado
7983,Seguro,1213.1,231.68,16.53,2023-09-07,Pagado
7984,Transferencia,939.31,258.09,20.06,2024-07-20,Pagado
7985,Seguro,416.95,257.9,36.47,2024-09-27,Pagado
7986,Tarjeta,1185.77,131.38,26.88,2024-09-26,Pagado
7987,Tarjeta,1114.62,225.53,88.85,2024-03-03,Pagado
7988,Seguro,1005.18,249.22,78.18,2025-02-12,Pagado
7989,Efectivo,976.64,136.39,24.32,2023-06-16,Pendiente
7990,Seguro,750.33,109.03,50.78,2023-06-18,Anulado
7991,Seguro,1361.98,286.49,72.72,2024-09-29,Anulado
7992,Transferencia,728.32,70.31,23.26,2025-02-03,Pagado
7993,Tarjeta,773.28,291.07,96.65,2024-11-04,Pagado
7994,Tarjeta,824.54,279.07,74.82,2025-03-02,Pendiente
7995,Efectivo,523.46,178.24,28.94,2023-12-04,Pendiente
7996,Seguro,1154.99,285.58,16.88,2025-02-14,Anulado
7997,Efectivo,272.41,202.96,4.39,2023-08-23,Anulado
7998,Seguro,274.38,162.29,87.93,2025-02-26,Anulado
7999,Transferencia,279.5,78.65,13.28,2023-08-08,Pendiente
8000,Transferencia,668.7,261.02,71.66,2024-03-24,Pendiente
8001,Tarjeta,128.83,142.77,72.69,2023-12-24,Pagado
8002,Efectivo,212.89,96.35,33.01,2023-06-05,Anulado
8003,Seguro,709.27,261.75,47.99,2024-08-27,Pendiente
8004,Efectivo,112.55,125.59,71.55,2025-05-02,Pendiente
8005,Transferencia,1052.9,236.85,79.02,2024-08-31,Anulado
8006,Efectivo,1188.96,147.29,12.45,2023-08-27,Pendiente
8007,Seguro,960.43,155.81,84.34,2024-02-29,Anulado
8008,Efectivo,390.81,243.03,97.71,2024-10-09,Anulado
8009,Tarjeta,367.71,202.92,0.19,2023-05-19,Pagado
8010,Tarjeta,375.32,36.2,53.34,2023-06-18,Pagado
8011,Transferencia,1074.94,237.0,1.83,2024-11-20,Pagado
8012,Tarjeta,129.42,252.05,50.96,2024-12-13,Pagado
8013,Tarjeta,1139.68,80.84,10.54,2024-12-04,Pagado
8014,Seguro,1116.7,32.8,93.17,2024-07-15,Anulado
8015,Transferencia,1204.19,8.65,77.49,2024-01-27,Anulado
8016,Efectivo,1168.17,162.33,70.18,2024-12-18,Anulado
8017,Seguro,381.0,208.26,64.21,2025-01-27,Pagado
8018,Seguro,811.52,186.58,14.33,2023-09-26,Anulado
8019,Tarjeta,1329.69,210.17,57.5,2024-06-11,Anulado
8020,Seguro,355.46,173.39,62.91,2024-09-18,Pendiente
8021,Tarjeta,95.28,285.38,83.05,2024-08-01,Anulado
8022,Seguro,1370.44,272.34,76.84,2023-05-31,Anulado
8023,Efectivo,1284.82,173.64,91.33,2024-05-22,Pendiente
8024,Seguro,745.53,140.31,37.98,2023-10-24,Anulado
8025,Seguro,1277.77,245.78,27.26,2024-08-19,Pendiente
8026,Efectivo,224.0,105.32,4.23,2023-06-07,Pendiente
8027,Transferencia,1019.91,132.11,97.19,2025-04-07,Pendiente
8028,Transferencia,1337.41,68.57,73.65,2025-01-08,Anulado
8029,Efectivo,811.87,40.67,50.32,2024-07-21,Pagado
8030,Tarjeta,73.93,48.41,73.17,2023-09-04,Pagado
8031,Seguro,1052.38,249.42,15.82,2023-06-19,Anulado
8032,Transferencia,1271.76,50.41,77.86,2024-10-05,Anulado
8033,Tarjeta,400.01,259.58,70.11,2024-09-01,Pagado
8034,Transferencia,148.29,115.83,95.82,2024-12-03,Pagado
8035,Tarjeta,656.02,131.74,36.54,2024-06-06,Anulado
8036,Seguro,241.19,132.23,10.96,2025-01-12,Anulado
8037,Transferencia,640.72,105.76,70.25,2023-09-18,Pendiente
8038,Seguro,1381.88,99.41,90.64,2024-03-07,Pendiente
8039,Efectivo,939.94,237.72,23.23,2024-09-22,Anulado
8040,Seguro,1182.88,178.64,48.97,2024-09-13,Pendiente
8041,Transferencia,1147.13,120.17,15.83,2025-01-27,Pagado
8042,Efectivo,1156.76,144.09,19.3,2023-06-06,Pagado
8043,Transferencia,400.08,248.09,0.2,2024-04-16,Anulado
8044,Efectivo,173.82,3.85,3.2,2024-12-26,Anulado
8045,Seguro,833.62,291.81,11.69,2023-06-22,Anulado
8046,Tarjeta,1112.05,61.01,63.94,2024-11-11,Pagado
8047,Seguro,1034.35,14.3,91.16,2023-11-20,Pagado
8048,Transferencia,132.0,154.56,62.45,2023-08-23,Pagado
8049,Tarjeta,283.3,291.84,25.82,2023-05-29,Pendiente
8050,Transferencia,434.38,208.07,72.65,2023-06-14,Pendiente
8051,Transferencia,1372.66,284.16,44.37,2024-01-11,Pendiente
8052,Tarjeta,470.74,239.12,81.64,2025-02-03,Anulado
8053,Seguro,1387.17,22.75,31.18,2025-03-08,Pendiente
8054,Seguro,859.18,134.81,77.07,2023-08-22,Anulado
8055,Transferencia,232.22,1.72,77.18,2023-06-10,Pagado
8056,Tarjeta,734.96,182.78,53.19,2024-10-08,Pagado
8057,Tarjeta,706.33,25.62,56.08,2024-03-14,Pendiente
8058,Tarjeta,1372.36,163.38,51.78,2024-11-08,Pendiente
8059,Efectivo,920.16,53.04,98.28,2023-08-30,Pagado
8060,Efectivo,1416.73,269.48,21.73,2025-01-08,Anulado
8061,Efectivo,579.74,143.48,3.36,2025-03-05,Pendiente
8062,Tarjeta,297.18,97.39,83.74,2024-03-31,Pagado
8063,Tarjeta,328.39,125.79,79.7,2024-10-07,Anulado
8064,Transferencia,471.38,146.18,18.33,2025-02-08,Anulado
8065,Tarjeta,1330.86,150.01,2.81,2024-03-29,Pagado
8066,Tarjeta,564.51,209.14,5.84,2023-09-13,Pendiente
8067,Tarjeta,319.99,168.75,6.96,2023-12-04,Pagado
8068,Efectivo,272.55,144.44,61.78,2025-04-23,Anulado
8069,Seguro,675.02,239.59,46.65,2023-09-10,Pagado
8070,Efectivo,329.48,29.26,16.95,2024-01-28,Anulado
8071,Transferencia,122.79,182.82,87.56,2024-10-18,Pendiente
8072,Transferencia,166.54,146.06,88.65,2024-03-01,Anulado
8073,Transferencia,819.15,90.92,65.3,2025-03-15,Anulado
8074,Seguro,767.27,184.41,99.92,2024-04-21,Pagado
8075,Transferencia,1229.07,20.49,15.34,2024-04-16,Anulado
8076,Transferencia,1488.24,224.79,35.03,2024-11-16,Anulado
8077,Transferencia,182.22,170.99,3.92,2023-06-01,Pendiente
8078,Transferencia,1143.0,104.1,80.65,2025-04-29,Anulado
8079,Tarjeta,1056.31,16.35,87.91,2024-07-08,Pagado
8080,Seguro,577.19,52.38,45.28,2024-06-07,Anulado
8081,Seguro,288.66,259.12,88.88,2025-03-27,Pendiente
8082,Transferencia,118.61,272.77,33.63,2023-05-19,Pagado
8083,Efectivo,1010.03,265.84,18.47,2024-10-22,Pendiente
8084,Tarjeta,590.59,264.08,67.74,2024-05-28,Anulado
8085,Transferencia,1397.43,187.56,24.73,2024-03-19,Pagado
8086,Seguro,886.03,163.76,33.03,2023-09-04,Pendiente
8087,Seguro,1451.82,44.55,61.87,2023-12-18,Pendiente
8088,Seguro,804.23,169.06,95.98,2024-08-16,Pendiente
8089,Efectivo,640.31,163.04,40.07,2025-03-11,Pagado
8090,Seguro,1144.42,186.46,29.89,2024-10-20,Anulado
8091,Efectivo,715.53,140.02,13.62,2024-12-28,Anulado
8092,Efectivo,774.32,82.27,1.5,2025-03-25,Pendiente
8093,Efectivo,464.28,200.35,35.58,2023-10-15,Pendiente
8094,Efectivo,1034.3,54.69,7.98,2024-03-17,Anulado
8095,Transferencia,604.38,5.8,82.88,2023-09-03,Anulado
8096,Transferencia,862.59,21.28,63.92,2024-07-30,Anulado
8097,Tarjeta,1221.42,161.32,83.71,2024-12-05,Anulado
8098,Seguro,99.22,40.13,83.74,2025-04-16,Pagado
8099,Transferencia,1358.84,24.6,48.76,2025-05-08,Pendiente
8100,Seguro,324.61,186.49,92.56,2024-12-13,Anulado
8101,Efectivo,557.67,75.96,96.36,2023-07-05,Pendiente
8102,Efectivo,1008.62,238.2,26.29,2024-06-27,Pendiente
8103,Efectivo,756.05,181.87,8.04,2024-11-16,Pagado
8104,Seguro,1397.44,19.63,96.84,2023-11-10,Anulado
8105,Transferencia,523.57,60.29,64.5,2024-09-13,Pendiente
8106,Seguro,1039.15,292.04,10.4,2024-02-14,Pagado
8107,Seguro,536.83,158.27,71.15,2023-08-20,Anulado
8108,Seguro,572.23,100.5,81.43,2025-04-12,Pagado
8109,Seguro,906.15,200.0,99.43,2025-02-13,Anulado
8110,Efectivo,667.49,125.78,63.49,2023-12-05,Anulado
8111,Seguro,528.54,31.47,54.92,2025-05-05,Anulado
8112,Seguro,464.46,90.82,47.48,2024-02-20,Pagado
8113,Efectivo,738.34,135.78,50.89,2024-04-13,Pendiente
8114,Transferencia,511.17,85.55,47.7,2024-12-24,Anulado
8115,Seguro,83.85,11.9,76.99,2023-05-22,Pendiente
8116,Transferencia,850.57,152.26,19.08,2024-05-13,Anulado
8117,Transferencia,1299.65,85.07,94.41,2025-02-06,Pagado
8118,Tarjeta,1287.63,211.81,30.82,2025-04-20,Pagado
8119,Transferencia,667.39,45.1,45.39,2024-04-30,Pagado
8120,Transferencia,1234.16,295.56,16.19,2023-12-04,Pendiente
8121,Efectivo,832.76,246.67,12.58,2023-10-06,Anulado
8122,Tarjeta,88.44,167.48,25.48,2025-01-25,Pagado
8123,Efectivo,662.43,228.51,27.76,2024-09-21,Anulado
8124,Seguro,106.65,292.64,40.18,2023-07-29,Pendiente
8125,Tarjeta,1300.02,71.63,33.47,2024-05-30,Anulado
8126,Tarjeta,797.1,60.49,80.2,2024-04-28,Pagado
8127,Efectivo,431.96,74.7,15.47,2024-09-05,Pendiente
8128,Transferencia,1400.02,205.74,50.17,2024-07-13,Anulado
8129,Tarjeta,1130.75,282.25,80.68,2025-05-08,Pendiente
8130,Seguro,516.71,77.61,61.05,2024-10-19,Anulado
8131,Efectivo,100.7,6.38,15.17,2024-04-05,Anulado
8132,Efectivo,50.17,5.88,89.59,2025-01-02,Anulado
8133,Seguro,628.82,254.72,46.65,2025-04-17,Pagado
8134,Seguro,1204.43,92.53,62.49,2024-03-06,Anulado
8135,Efectivo,617.65,292.17,95.34,2024-09-10,Anulado
8136,Seguro,1178.33,103.71,14.77,2023-11-14,Anulado
8137,Transferencia,1404.05,48.54,6.24,2024-04-13,Pagado
8138,Tarjeta,243.01,263.0,11.64,2024-08-22,Pagado
8139,Transferencia,344.01,98.31,58.55,2023-08-07,Pagado
8140,Seguro,155.9,177.7,86.43,2023-06-04,Anulado
8141,Seguro,1366.67,112.79,28.86,2024-06-08,Anulado
8142,Tarjeta,358.27,7.46,82.02,2025-02-16,Pagado
8143,Seguro,1329.93,13.33,43.85,2024-09-14,Pendiente
8144,Transferencia,624.55,161.77,29.6,2024-02-26,Anulado
8145,Seguro,434.73,35.12,74.34,2024-07-27,Pagado
8146,Seguro,844.02,256.91,20.22,2023-09-09,Pagado
8147,Tarjeta,372.81,257.04,85.38,2024-08-12,Pagado
8148,Transferencia,917.89,113.19,10.31,2023-07-04,Pendiente
8149,Transferencia,153.69,8.95,75.37,2025-02-15,Anulado
8150,Tarjeta,706.17,31.38,10.64,2024-04-13,Pendiente
8151,Seguro,1057.35,158.48,57.77,2025-04-03,Pagado
8152,Tarjeta,933.84,136.17,87.24,2023-06-06,Pagado
8153,Tarjeta,695.62,117.94,15.94,2024-04-03,Anulado
8154,Transferencia,1058.89,281.66,77.82,2023-08-21,Pendiente
8155,Tarjeta,1336.31,109.91,35.58,2024-03-26,Anulado
8156,Efectivo,148.64,19.92,60.02,2024-05-08,Anulado
8157,Efectivo,430.69,203.02,71.49,2025-01-12,Pendiente
8158,Tarjeta,516.29,265.52,33.69,2024-03-16,Pendiente
8159,Tarjeta,1418.45,25.19,57.24,2023-10-14,Pendiente
8160,Transferencia,875.45,146.4,33.67,2023-08-02,Anulado
8161,Transferencia,1457.46,108.25,66.25,2025-04-01,Anulado
8162,Efectivo,426.7,44.34,92.98,2023-10-07,Pagado
8163,Tarjeta,104.48,228.36,50.44,2023-07-29,Anulado
8164,Seguro,52.38,135.61,24.69,2024-08-20,Anulado
8165,Seguro,82.15,86.41,13.14,2025-02-22,Pagado
8166,Efectivo,1216.51,1.85,28.63,2024-04-29,Anulado
8167,Seguro,932.69,106.1,8.09,2024-05-21,Pagado
8168,Transferencia,849.29,94.11,17.53,2025-03-08,Anulado
8169,Transferencia,1076.03,282.3,51.72,2024-04-02,Pagado
8170,Tarjeta,289.82,16.55,74.64,2023-12-14,Pendiente
8171,Transferencia,460.66,28.39,8.85,2023-05-18,Pendiente
8172,Seguro,771.92,180.17,14.36,2023-06-11,Pagado
8173,Seguro,1143.39,250.63,46.56,2024-12-05,Pagado
8174,Seguro,414.22,154.91,49.25,2024-07-22,Anulado
8175,Tarjeta,534.91,157.34,77.75,2023-08-29,Anulado
8176,Tarjeta,1423.13,189.81,57.58,2023-08-07,Anulado
8177,Transferencia,169.8,262.95,63.57,2025-04-18,Pagado
8178,Transferencia,723.74,6.96,30.62,2025-04-19,Pagado
8179,Efectivo,1046.29,134.0,12.98,2024-01-05,Pagado
8180,Tarjeta,574.82,63.98,15.76,2024-12-26,Anulado
8181,Transferencia,363.19,70.27,69.68,2023-05-15,Pendiente
8182,Tarjeta,1305.86,101.19,42.56,2024-01-28,Pagado
8183,Transferencia,817.77,136.64,90.14,2023-12-01,Anulado
8184,Tarjeta,1348.3,69.57,0.28,2024-07-21,Pendiente
8185,Seguro,422.09,144.82,92.74,2023-09-06,Pagado
8186,Tarjeta,818.83,238.19,97.79,2024-11-26,Anulado
8187,Transferencia,1353.81,25.53,31.54,2024-01-18,Pagado
8188,Efectivo,357.53,148.5,84.48,2025-03-13,Pagado
8189,Efectivo,450.56,81.12,21.78,2024-08-11,Pendiente
8190,Efectivo,896.67,16.02,58.09,2023-06-11,Pagado
8191,Transferencia,109.49,173.97,40.89,2023-07-18,Pagado
8192,Efectivo,1107.14,276.92,87.71,2024-11-27,Pendiente
8193,Transferencia,1017.08,117.69,32.74,2023-05-13,Anulado
8194,Transferencia,275.46,105.46,84.95,2024-09-02,Pendiente
8195,Seguro,807.73,140.27,36.62,2023-07-29,Pendiente
8196,Transferencia,501.99,42.46,17.54,2024-09-29,Pendiente
8197,Transferencia,83.43,180.9,14.64,2024-05-19,Pendiente
8198,Tarjeta,1076.58,247.42,31.21,2023-08-22,Pendiente
8199,Tarjeta,1294.26,228.91,17.31,2025-01-18,Pendiente
8200,Seguro,134.13,288.27,35.53,2023-11-08,Pagado
8201,Efectivo,1464.5,182.72,45.01,2025-02-14,Anulado
8202,Transferencia,313.36,6.53,91.56,2023-10-30,Pagado
8203,Transferencia,711.99,149.62,62.28,2023-11-02,Pagado
8204,Tarjeta,417.5,86.97,24.54,2025-03-22,Pendiente
8205,Tarjeta,593.77,226.32,99.47,2024-10-21,Pendiente
8206,Transferencia,976.99,61.22,73.13,2023-10-12,Pagado
8207,Transferencia,1373.67,294.83,65.02,2023-08-25,Pagado
8208,Efectivo,1316.25,215.12,43.44,2023-06-23,Anulado
8209,Transferencia,788.45,136.21,80.39,2024-11-12,Pendiente
8210,Transferencia,1389.49,188.83,38.84,2023-08-28,Anulado
8211,Efectivo,550.68,191.03,55.42,2023-10-14,Pendiente
8212,Tarjeta,971.28,192.08,71.25,2025-01-09,Anulado
8213,Transferencia,1499.22,279.28,91.97,2024-03-21,Anulado
8214,Transferencia,974.44,38.07,56.67,2024-02-27,Anulado
8215,Tarjeta,641.94,140.24,11.45,2024-04-05,Pagado
8216,Seguro,504.2,95.05,7.86,2024-08-08,Anulado
8217,Transferencia,1424.13,105.92,80.32,2024-01-06,Pagado
8218,Seguro,1399.72,241.98,62.56,2024-04-12,Pagado
8219,Seguro,1203.08,181.74,38.11,2024-01-21,Pagado
8220,Efectivo,589.73,158.33,2.75,2023-12-08,Pendiente
8221,Efectivo,1114.28,131.51,12.61,2025-01-12,Pendiente
8222,Efectivo,1244.3,218.77,88.22,2024-10-25,Anulado
8223,Tarjeta,980.52,106.84,40.6,2024-01-25,Anulado
8224,Transferencia,319.87,117.1,37.43,2023-07-25,Pagado
8225,Efectivo,635.48,230.47,48.15,2023-10-18,Anulado
8226,Efectivo,547.78,74.03,76.38,2025-01-20,Pendiente
8227,Tarjeta,1114.94,232.64,60.46,2024-04-28,Pendiente
8228,Seguro,171.16,220.28,69.24,2023-10-28,Anulado
8229,Tarjeta,301.01,211.88,3.22,2024-08-04,Anulado
8230,Seguro,1183.43,37.8,95.01,2023-12-17,Pendiente
8231,Tarjeta,224.62,54.28,81.17,2024-05-09,Pagado
8232,Transferencia,787.64,169.11,82.34,2025-05-09,Pagado
8233,Transferencia,644.08,75.38,79.97,2025-02-02,Pagado
8234,Seguro,249.63,283.59,73.71,2024-12-01,Anulado
8235,Transferencia,1268.63,118.53,77.09,2023-07-03,Pagado
8236,Efectivo,811.28,115.88,88.83,2023-08-08,Pendiente
8237,Efectivo,995.33,169.91,49.49,2024-03-07,Pagado
8238,Transferencia,78.99,95.84,92.21,2024-05-02,Pendiente
8239,Tarjeta,208.41,31.98,97.24,2025-04-14,Pagado
8240,Transferencia,473.84,132.97,95.9,2023-10-25,Anulado
8241,Seguro,329.98,246.93,23.6,2025-03-20,Anulado
8242,Efectivo,1401.98,83.49,0.63,2024-04-20,Pendiente
8243,Transferencia,1139.26,144.84,64.98,2023-09-01,Anulado
8244,Seguro,1053.11,188.98,27.0,2024-03-12,Pendiente
8245,Efectivo,324.71,88.67,33.3,2023-08-11,Pagado
8246,Transferencia,851.57,2.5,46.85,2024-01-10,Pagado
8247,Efectivo,1236.75,132.19,53.2,2024-01-16,Pendiente
8248,Transferencia,1016.33,155.41,32.93,2025-03-18,Pendiente
8249,Efectivo,306.34,48.48,71.98,2023-06-08,Pendiente
8250,Efectivo,237.96,166.2,5.44,2024-11-04,Pendiente
8251,Seguro,233.42,53.05,59.06,2025-01-02,Anulado
8252,Transferencia,418.93,81.3,88.88,2023-08-02,Pagado
8253,Efectivo,638.1,146.64,64.07,2025-05-09,Pagado
8254,Efectivo,1283.56,289.94,19.23,2024-10-06,Pendiente
8255,Tarjeta,1099.5,88.58,83.43,2024-04-06,Pendiente
8256,Efectivo,78.12,201.07,25.62,2023-12-02,Pendiente
8257,Seguro,1319.3,299.19,99.75,2024-10-12,Pagado
8258,Tarjeta,717.29,71.49,21.08,2025-01-17,Pendiente
